Owner,Project,File Path,apiVersion,Is Helm Template,raw_length
siddh2303,DevOps-Training,Day-9 Task/web-app-main/hpa.yaml,autoscaling/v2,False,340
ghost-brigade,harmony,kubernetes/service-file.yml,autoscaling/v2,False,1372
ashwanth01-pixel,awsdeployer-completed-microservices,HISTORY-SERVICE-MICROSERVICE/backend/k8s/hpa/history-service-hpa.yaml,autoscaling/v2,False,375
ashwanth01-pixel,awsdeployer-microservices,HISTORY-SERVICE-MICROSERVICE/backend/k8s/hpa/history-service-hpa.yaml,autoscaling/v2,False,375
tis-system,charts,charts/istio/1.17.6/istio-control/istio-discovery/files/gen-istio.yaml,autoscaling/v2,True,112064
rytswd,get-istio-multicluster,clusters/bison/istio/installation/generated-manifests/1.8.5/before-retiring/istio-control-plane-install.yaml,autoscaling/v2beta1,True,222778
rytswd,get-istio-multicluster,clusters/bison/istio/installation/generated-manifests/1.8.5/full-installation/istio-control-plane-install.yaml,autoscaling/v2beta1,True,222778
manishcueverz,kube-deploy,kube-backend-service/templates/hpa.yaml,autoscaling/v1,True,247
thutahw,Kubernetes,kubernetes/5-hpa.yml,autoscaling/v2beta2,False,388
jittagornp,kubernetes-demo,App-HorizontalPodAutoscaler.yml,autoscaling/v2beta1,False,340
ibra13-13,helm-2025,class9/hpa.yaml,autoscaling/v2,False,599
iwiick-insighture,test-service-2-gitops,kustomize/overlay/dev/msg/hpa-v1-0-0-patch.yaml,autoscaling/v2,False,485
zebpalmer,random-devops-example,kube/app-b-autoscale.yaml,autoscaling/v1,False,258
shubhamwadhwa711,Ailyze_kubernetes_setup,deployments/ailyze_excel_celery.yaml,autoscaling/v2,False,1979
pmh-only,cocktail-bar,_cocktails/241217_globalarch_bp/manifest/us/account.yml,autoscaling/v2,False,2437
fatkulllin,K8s_Manifest,Deployments/deployment-2-replicas.yaml,autoscaling/v2beta1,False,1327
ollyfad,udacity_project_3,deployment/backend-user-deployment.yaml,autoscaling/v1,False,2535
JoiltonSantos,NumberSearchApp-Infra,number-search-app-hpa.yaml,autoscaling/v2,False,386
manimaul,njord,k8s_deploy/chart_server.yaml,autoscaling/v1,False,5074
A3nktr0,orchestrator,manifests/api-gateway.yaml,autoscaling/v2,False,1097
pmh-only,cocktail-bar,_cocktails/250207_24nation_try2/manifest/product.yml,autoscaling/v2,False,2815
wtp43,gearhawk-lab,k8s/apps/gearhawk-website/gearhawk-hono/hpa.yaml,autoscaling/v2,False,345
Allenrovas,SO1_VAC_DIC_2024,EjemplProyect2/cluster/deploy1/hpa.yml,autoscaling/v1,False,277
steblynskyi,infrastructure,environments/qa/kubernetes/services/pms/unit-owners-api.yaml,autoscaling/v2,False,3988
scotthops,assignment,hpa.yaml,autoscaling/v2,False,362
sophie-in-the-cloud,airline-app,k8s-examples/advanced/hpa.yaml,autoscaling/v2,False,747
Arnobrizwan,AI-Hud-Challenge,storage-service/k8s/deployment.yaml,autoscaling/v2,False,3404
epodegrid,kubegenie-dataset,N/nodejs-opentelemetry-zxGlMp/nodejs-opentelemetry.yaml,autoscaling/v2beta1,False,4867
b44rawat,infra-demo,kubernetes/manifests/hpa.yaml,autoscaling/v2,False,361
NT505-P21-KLTN-ThienLM-PhuongQTH,kubernetes-hub,manifests/base/CI-build-failure-prediction-models/hpa.yml,autoscaling/v2,False,522
SiddharthChauhan303,SPE-Project-kub-hpa,deployment/model-hpa.yml,autoscaling/v2,False,353
SaludTechAlpes,saludtechalpes-data-intake-service,kubernetes/local/k8s-hpa.yaml,autoscaling/v2,False,413
allenwu-zhiwei,config-server,k8s/hpa.yaml,autoscaling/v1,False,267
sayakpaul,deploy-hf-tf-vision-models,hf_vision_model_onnx_gke/.kube/hpa.yaml,autoscaling/v1,False,247
jrhuerta,celery-k8s-suffle-shard-with-autoscaling,k8s/manifest.yaml,autoscaling/v2beta2,False,5012
anthonysnk,Kubernetes-docker-AWS,Kubernetes/horizontal pod autoscaler/hpa.yaml,autoscaling/v2beta2,False,373
MasayaAoyama,kubernetes-seminar,manifests/sample-hpa.yaml,autoscaling/v2beta1,False,339
zerok-ai,concurrency-demo,setup/application/status-quo-hpa-gke/hpa.yaml,autoscaling/v1,False,264
ObviousSloth,InstantaneousGram-BackEnd,MiniKube/Scallers/likesandcomments-scaler.yaml,autoscaling/v2,False,424
virtualmo,rp2-epif,TESTING_DATA/yaml_configurable/epi-bf-hpa.yaml,autoscaling/v2beta2,False,404
cnych,kubernetes-learning,hpademo/hpa-demo.yaml,autoscaling/v1,False,748
lbaf23,ptm-leaderboard,yaml/api-hpa.yml,autoscaling/v2beta1,False,400
balyakin,architecture-sprint-6,Exc2/hpa.yaml,autoscaling/v2,False,353
JailtonJunior94,api-person,.k8s/hpas/api-hpa.yaml,autoscaling/v1,False,306
shoeb5401,flask-mysql,k8s/app/flask-hpa.yml,autoscaling/v2,False,530
ubcctf,maplectf-2022-infra-public,kubernetes/challenges/jwt.yaml,autoscaling/v2,False,2296
nextopsvideos,T24,Kubernetes/08_hpa/hpa.yaml,autoscaling/v2,False,358
intelliqittrainings,Kubernetes_7_30pm,def_files/autoscalling.yml,autoscaling/v1,False,272
steblynskyi,infrastructure,environments/dev/kubernetes/services/ops/delete-clients-inncenter-web.yaml,autoscaling/v2beta2,False,2975
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/cetic_swaggerui.yaml,autoscaling/v2beta2,False,2095
mhaddon,example-kubernetes-setup,git-repositories/gitops-myenvironment-myapp/base/hpa.yaml,autoscaling/v2beta2,False,494
Octops,agones-discover-openmatch,deploy/openmatch/01-open-match-core.yml,autoscaling/v1,False,48698
Octops,agones-discover-openmatch,deploy/openmatch/01-open-match-core.yml,autoscaling/v1,False,48698
Octops,agones-discover-openmatch,deploy/openmatch/01-open-match-core.yml,autoscaling/v1,False,48698
google,googlesre,imageserver/kubernetes/download-frontend.yaml,autoscaling/v2,False,1856
nayeem-bd,Todo-App,deployment/deploy.yaml,autoscaling/v2,False,4051
kuoss,kubeyaml,yamls/knative/horizontalpodautoscaler_istio-pilot.yaml,autoscaling/v2beta1,False,427
leonardodasilvamelo,projetomodelo,projeto-base/K8S/deployment.yaml,autoscaling/v1,False,2423
ese6-dwetter,profile-microservice,kube/autoscaler.yaml,autoscaling/v1,False,288
Togglia,withus,PRD/WAS/was-login.yaml,autoscaling/v1,False,1481
CS3219-AY2324S1,ay2324s1-course-assessment-g28,.deployment/local-k8s/k8s-templates/peerprep-collab.yaml,autoscaling/v2,True,2119
ksga-11th-generation-advance-course,spring_microservcie_fin_track_infra,email-kb-service/02-hpa.yaml,autoscaling/v1,False,307
codai-ecosystem,codai-project,infrastructure/manifests/x/hpa.yaml,autoscaling/v2,False,973
Jak-40,assigment-2-iac-and-cicd,app/k8s/scaling.yaml,autoscaling/v2,False,1208
yashpimple,keptn-demo,hpa.yaml,autoscaling/v2,False,531
mohammadsyed397,K8-databases,payment/manifest.yaml,autoscaling/v2,False,2149
OsamaM0,BiometricFlow-ZK,k8s/ingress.yaml,autoscaling/v2,False,7243
OsamaM0,BiometricFlow-ZK,k8s/ingress.yaml,autoscaling/v2,False,7243
OsamaM0,BiometricFlow-ZK,k8s/ingress.yaml,autoscaling/v2,False,7243
KaduSantanaDev,Transactify,k8s/worker-hpa.yaml,autoscaling/v1,False,244
HariSekhon,Kubernetes-configs,github-actions/base/github-actions-runner-hpa.yaml,autoscaling/v1,False,1060
fouquetm,4mi-k8s,kubernetes/api/overlays/mfo/hpa.yaml,autoscaling/v1,False,234
shun198,kubernetes-practice,sample-webapp-php/manifests/hpa.yaml,autoscaling/v2,False,427
karosuwindam,docker-k8s-sample,nginx/k8s/nginx-auto.yml,autoscaling/v2beta2,False,468
steblynskyi,infrastructure,environments/dev/kubernetes/services/pms/inventory-sync-api.yaml,autoscaling/v2,False,4601
mpniewskii,Chmurowe_Projekt,kubernetes/frontend-hpa.yaml,autoscaling/v2,False,514
yoanyombapro1234,FeelGuuds,src/services/shopper_service/kustomize/hpa.yaml,autoscaling/v2beta2,False,419
FarahMHAMDI,SAS-VIYA,sas-viya/sas-bases/base/components/sas-concept-execution-provider/resources.yaml,autoscaling/v2beta2,False,6221
Kushal7551,Portfolio-Management,kub-hpa-main/deployment/model-hpa.yml,autoscaling/v2,False,353
SaludTechAlpes,saludtechalpes-data-intake-service,kubernetes/staging/k8s-hpa.yaml,autoscaling/v2,False,413
chikuwait,kubernetes-complete-book,Chapter9/sample-hpa.yaml,autoscaling/v2beta1,False,339
YJ-king,SKYLINE-project-infra-terraform,skyline_system_demo/k8s-examples/advanced/hpa.yaml,autoscaling/v2,False,747
Chandu8090,T24-AzureDevops,Kubernetes/08_hpa/hpa.yaml,autoscaling/v2,False,358
ahouab,SRE,imageserver/kubernetes/download-frontend.yaml,autoscaling/v2,False,1856
rakshitgondwal,keptn-contributor-meet-demo,hpa.yaml,autoscaling/v2,False,531
rakshitgondwal,gitopscon-eu-2023,observability/hpa.yaml,autoscaling/v2,False,531
frevar1975,Clases,UGRM/Docker-feb-2025/coleccionDockerfiles/bash-tools/templates/ansible-templates/bash-tools/kubernetes-configs/github-actions/base/github-actions-runner-hpa.yaml,autoscaling/v1,True,1060
frevar1975,Clases,UGRM/Docker-feb-2025/coleccionDockerfiles/bash-tools/kubernetes-configs/github-actions/base/github-actions-runner-hpa.yaml,autoscaling/v1,False,1060
frevar1975,Clases,UGRM/Docker-feb-2025/coleccionDockerfiles/bash-tools/templates/kubernetes-templates/github-actions/base/github-actions-runner-hpa.yaml,autoscaling/v1,True,1060
yoanyombapro1234,FeelGuuds,src/services/authentication_handler_service/kustomize/hpa.yaml,autoscaling/v2beta2,False,419
yoanyombapro1234,FeelGuuds,src/services/reviews_service/kustomize/hpa.yaml,autoscaling/v2beta2,False,419
yoanyombapro1234,FeelGuuds,src/services/shipping_service/kustomize/hpa.yaml,autoscaling/v2beta2,False,419
yoanyombapro1234,FeelGuuds,src/services/merchant_service/kustomize/hpa.yaml,autoscaling/v2beta2,False,419
Glf2004,CloudComputing,k8s/hpa/email-hpa.yaml,autoscaling/v1,False,237
frevar1975,Clases,UGRM/Docker-feb-2025/coleccionDockerfiles/bash-tools/templates/ansible-templates/bash-tools/templates/kubernetes-templates/github-actions/base/github-actions-runner-hpa.yaml,autoscaling/v1,True,1060
pgadea,aksworkshopdemo,rating-hpa.yaml,autoscaling/v2beta2,False,348
pos-tech-soat08-03,challenge5-Jackapp-status,manifesto_kubernetes/jackapp-status-hpa.yaml,autoscaling/v2,False,364
tbernacchi,fibonacci,k8s/fibonacci.yaml,autoscaling/v2,False,1612
ivee-tech,az-scripts,Templates/AKS/misc/php-apache.hpa.mem.yml,autoscaling/v1,False,255
nuncosta92,INSIS_22_23_ACME,Microservices/Reviews/kubernets.yaml,autoscaling/v2,False,1173
emiliancristea,bunker-miner,infra/kubernetes/04-pool-api-deployment.yaml,autoscaling/v2,False,6724
lootlog,monorepo,infra/k8s/prod/api/hpa.yml,autoscaling/v2,False,343
GlorifiedTypist,flux-demo,charts/flagger/podinfo.yaml,autoscaling/v2beta1,True,2368
rajmanda,kalyanam,kalyanam-deployment.yaml,autoscaling/v2,False,1489
npatta01,citibike_ableto,k8s/prod/autoscaler.yaml,autoscaling/v1,False,236
ant-media,Scripts,kubernetes/ams-k8s-hpa-origin.yaml,autoscaling/v1,False,274
darkliyznyanlin910,is214-esm,k8s/default/odoo-hpa.yaml,autoscaling/v2,False,770
chanwit,spike-bucket-tilt,dev-bucket/microservice/app-hpa.yaml,autoscaling/v2beta2,False,502
laurawarren88,harness-practice,delegate/harness-delegate.yaml,autoscaling/v2,False,6008
Gaikwad556,project-CI-CD,kubernetes/app_scaler.yaml,autoscaling/v2,False,336
unknown1991,mindbox_k8s_test_task,deployment.yaml,autoscaling/v2,False,2852
korobprog,SuperMock,kubernetes/overlays/prod/hpa-patch.yaml,autoscaling/v2,False,721
nssena,tech-challenge-fiap,webapp-hpa.yaml,autoscaling/v1,False,255
torimono,sockshop-groupe,yaml/user_db_hpa.yaml,autoscaling/v2,False,344
iamsamitdev,KubernateDemoBCEL,hpa-v2.yaml,autoscaling/v2,False,855
widdix123,eks-microservice-demo,flagger/flagger-app.yaml,autoscaling/v2beta2,False,2246
MukeshTatrari,core_framework,cart/tcp_cart_service/devops/env/hpa/prod-stg.yaml,autoscaling/v1,False,250
rey265,Ticketing-Java,Ticketing-Java-main/6. WEB/root-page/root-nginx.yaml,autoscaling/v1,False,2128
magicliang,tiny-twitter,k8s/hpa.yaml,autoscaling/v2,False,903
SoulSyncFrequency,SoulSyncApp,SoulSyncApp/k8s/base/hpa-backend.yaml,autoscaling/v2,False,373
abhishekm2610,gpu-autoscaling-scripts,llm-autoscale/ollama-custom-hpa.yaml,autoscaling/v2,False,708
FarahMHAMDI,SAS-VIYA,sas-viya/sas-bases/base/components/sas-drive-app/resources.yaml,autoscaling/v2beta2,False,5756
rytswd,get-istio-multicluster,clusters/dolphin/istio/installation/generated-manifests/1.9.4/as-canary/istio-control-plane-install.yaml,autoscaling/v2beta1,True,227560
cvetkovic,vhive_18,configs/knative_yamls/serving-core.yaml,autoscaling/v2beta2,True,292285
cvetkovic,vhive_18,configs/knative_yamls/serving-core.yaml,autoscaling/v2beta2,True,292285
sameershaik-coder,fastapi-k8s-demo,k8s/qa/sales-service.yaml,autoscaling/v2,False,1555
ssorato,linuxtips-aws-container-architecture,day19/chip.yaml,autoscaling/v2,False,2071
jobscale,_,cloud/k8s/backend/django/components.yaml,autoscaling/v1,False,1088
LZURISCV,k8s-test,hpa/trigger-hpa.yaml,autoscaling/v2,False,564
MamangRust,monolith-pointofsale-grpc,deployments/kubernetes/order_item-hpa.yaml,autoscaling/v2,False,383
siddi7,EcoLearn-AI-Platform,backend/content-service/k8s/deployment.yaml,autoscaling/v2,False,3893
mSvcBench,Istio-for-Liqo,mubench-app/hpa/edge1/hpa-mubench-01000-Deployment-s1.yaml,autoscaling/v2,False,341
sekhrivijay,search-service,k8s/search-hpa.yaml,autoscaling/v2beta1,False,538
codereversing,multicompilersystem,Deployments/cs/deployment.runtime.yaml,autoscaling/v2beta2,False,1324
jsangmin99,k8s-practice,OrderSystem/k8s/hpa.yml,autoscaling/v1,False,777
gaganjot99,final-project-kube,autoscale.yaml,autoscaling/v1,False,280
Khagou,TP5-logging,fleet/fleet.yml,autoscaling/v2,False,4487
kuoss,kubeyaml,yamls/tekton-pipeline/horizontalpodautoscaler_tekton-pipelines-webhook.yaml,autoscaling/v2beta1,False,645
lewispoul,pinox,k8s/staging/k8s-deployment.yml,autoscaling/v2,False,10955
Aakash181,Deployment,hpa/video-storage-hpa.yaml,autoscaling/v2,False,459
renatinhosfaria,famagpt,k8s/orchestrator-deployment.yaml,autoscaling/v2,False,9082
fatihyldrmm,CodeCamp24Presentation,week-3/day-15/case1/autoscaler.yml,autoscaling/v2,False,556
CalvinGraf1,cld,pw05/files/autoscaling.yaml,autoscaling/v1,False,267
IshrakAdit,Microservice_Practice,Project_4/k8s/deploy.yaml,autoscaling/v1,False,7523
IshrakAdit,Microservice_Practice,Project_4/k8s/deploy.yaml,autoscaling/v1,False,7523
IshrakAdit,Microservice_Practice,Project_4/k8s/deploy.yaml,autoscaling/v1,False,7523
IshrakAdit,Microservice_Practice,Project_4/k8s/deploy.yaml,autoscaling/v1,False,7523
CS3219-AY2324S1,ay2324s1-course-assessment-g11,deployment/gke-prod-manifests/matching-service-autoscaling.yaml,autoscaling/v2,False,377
jorgealmansa,TFM-Jorge,FINAL/Cluster TFS/controller/manifests/pathcompservice.yaml,autoscaling/v2,False,3192
Cedricxxx,CRV_MiniProjet,MP2/redis.yml,autoscaling/v1,False,1328
mohan-abcd,gcp-repo,hello-app/manifests/helloweb-hpa.yaml,autoscaling/v2beta2,False,1154
CodeGeek04,Go-Dynamic-Reverse-Proxy,kubernetes/hpa-template.yaml,autoscaling/v1,False,266
danieleschmidt,protein-diffusion-design-lab,deployment/kubernetes/api-deployment.yaml,autoscaling/v2,False,3147
ctria,knative-poc,3-eventing/1-eventing-core.yml,autoscaling/v2,True,199987
aliyun-computenest,quickstart-zabbix,docker_compose/kubernetes.yaml,autoscaling/v2beta1,False,44954
epodegrid,kubegenie-dataset,K/kamus-FLojoKF9dIi/kamus.yaml,autoscaling/v1,False,9716
epodegrid,kubegenie-dataset,K/kamus-FLojoKF9dIi/kamus.yaml,autoscaling/v1,False,9716
sriraju12,CKA,CKA_Practice.yaml,autoscaling/v2,False,34592
sriraju12,CKA,CKA_Practice.yaml,autoscaling/v2,False,34592
sriraju12,CKA,CKA_Practice.yaml,autoscaling/v2,False,34592
MRPERFECT0603,SmartInbox,Kuberenetes/PodScaling/mailservice.yaml,autoscaling/v1,False,331
SHAIK-MOHAMMAD-IRFAN27,REAL_TIME_SIGN_LANGUAGE_CHATBOT_END2END,SPE_SignLang/k8s/frontend-hpa.yaml,autoscaling/v2,False,361
RisingStack,example-kubernetes-nodejs,gateway/templates/hpa-gateway.yaml,autoscaling/v1,True,414
charansrisai03,bookmyevent,k8/backend-hpa.yaml,autoscaling/v2,False,372
viniolimpio3,AgentK,docs/example.yaml,autoscaling/v2,False,1811
kurt70,dockerk8sworkshop,old/LoadTest/kubernetes/pi-calculator-api.yaml,autoscaling/v1,False,2096
TGrande92,docker_proj1,kube-manifests/data-display-autoscaling.yaml,autoscaling/v2,False,853
VuTLy,learn_kubernetes,web-hpa.yaml,autoscaling/v1,False,249
QTNetModernization-5000-Repos,k8s-monitoring_1,custom-metrics/hpa-helloapi.yaml,autoscaling/v2beta2,False,374
nidiodolfini,terraform-infraIII-t1,k8s/hpa/hpa-nginx.yaml,autoscaling/v2,False,358
steblynskyi,infrastructure,environments/dev/kubernetes/services/utils/highcharts-export.yaml,autoscaling/v2beta2,False,1754
ADesprets,cp4i-install,templates/stepzen/introspection.yaml,autoscaling/v1,True,2447
srinandan,sample-apps,orders-gql/orders-gql.yaml,autoscaling/v2,False,2319
ZanzibarNature,Security,charts/templates/postgres-deployment.yaml,autoscaling/v2,True,2254
jinwoo0824,test,web.yaml,autoscaling/v1,False,2172
helium,helium-foundation-k8s,manifests/web-cluster/sdlc/helium/my-helium.yaml,autoscaling/v2,False,5038
jashmhta,hms-enterprise-grade,k8s/production/backend-deployment.yaml,autoscaling/v2,False,6028
andreea-sindrilaru,musefy-s6-backend,Backend/musefy/user-service/deployment-gcp.yaml,autoscaling/v1,False,1102
Slowpokess,crypto-mixer,crypto-mixer/infrastructure/kubernetes/mixer-deployment.yaml,autoscaling/v2,False,6796
MamangRust,monolith-ecommerce-grpc,deployments/kubernetes/banner-hpa.yaml,autoscaling/v2,False,373
SoulSyncFrequency,SoulSyncApp,SoulSyncApp/deploy/k8s/SoulSync-Fullstack-v22.9g-enterprise-final-optimized/k8s/base/hpa-backend.yaml,autoscaling/v2,False,373
Tech-Challenge-18-Burguers,order-service,k8s/application/order-service-hpa.yaml,autoscaling/v2,False,358
krishna-shrivastav232702,moonrider-task2,k8s/horizontalPodAutoscaler.yaml,autoscaling/v2,False,2677
krishna-shrivastav232702,moonrider-task2,k8s/horizontalPodAutoscaler.yaml,autoscaling/v2,False,2677
krishna-shrivastav232702,moonrider-task2,k8s/horizontalPodAutoscaler.yaml,autoscaling/v2,False,2677
zsmn,k8scd,k8s/config/istio/istio-ingress.yaml,autoscaling/v2,False,4662
lewispoul,nox,k8s/staging/k8s-deployment.yml,autoscaling/v2,False,10955
Aakash181,flixtube,Deployment_yaml_file/hpa/video-storage-hpa.yaml,autoscaling/v2,False,459
gloori,kubeflow-poc,manifests-1.6.0/common/knative/knative-eventing/base/upstream/eventing-core.yaml,autoscaling/v2beta2,True,189103
Shahrukhkazi17,kube,hello-app/manifests/helloweb-hpa.yaml,autoscaling/v2beta2,False,1154
thomaszhuo,gkubernetesengine_helloweb,hello-app/manifests/helloweb-hpa.yaml,autoscaling/v2beta2,False,1154
viniolimpio3,AgentK-MCP,docs/orion-example.yaml,autoscaling/v2,False,1811
xrlim97,sample-k8-app,hello-app/manifests/helloweb-hpa.yaml,autoscaling/v2beta2,False,1154
charansrisai03,bookmyevent,roles/deploy_kubernetes/files/backend-hpa.yaml,autoscaling/v2,False,372
ADesprets,cp4i-install,templates/resources/introspection.yaml,autoscaling/v1,True,2447
nidiodolfini,terraform-infraIII-t1,aula-05-12/hpa-nginx.yaml,autoscaling/v2,False,358
heejinis,1st-Project,yaml/web.yaml,autoscaling/v1,False,2172
ParavanoQuentin,clusterisation,k8s/autoscaling/hpa.yaml,autoscaling/v2,False,1502
ParavanoQuentin,clusterisation,k8s/autoscaling/hpa.yaml,autoscaling/v2,False,1502
ParavanoQuentin,clusterisation,k8s/autoscaling/hpa.yaml,autoscaling/v2,False,1502
Anton6896,k8-ant,deployment-less-9/ant-app-dep-v1.yaml,autoscaling/v2,False,908
jackjie2016,go-zero-miro-shop,service/user/api/user-api2.yaml,autoscaling/v2beta1,False,2052
jackjie2016,go-zero-miro-shop,service/user/api/user-api2.yaml,autoscaling/v2beta1,False,2052
RosaSegers,dms,k8s/hpas/log-saver-hpa.yml,autoscaling/v2,False,355
danieleschmidt,hf-eco2ai-plugin,deployment/kubernetes/hpa.yaml,autoscaling/v2,False,769
hanbyeolki,k8s-manifest-repo,OCP/base/nginx-hpa.yaml,autoscaling/v1,False,283
Nguyenquanghanhd20ptit,graduation-project,k8s-cicd/submission-service-api/hpa.yaml,autoscaling/v2,False,412
zengarden-space,manifests,manifests/temperature-monitor/manifest.yaml,autoscaling/v2,False,5357
itsmurugappan,knative-on-your-mac,istio/istio-1.5.6.yaml,autoscaling/v2beta1,True,345982
itsmurugappan,knative-on-your-mac,istio/istio-1.5.6.yaml,autoscaling/v2beta1,True,345982
itsmurugappan,knative-on-your-mac,istio/istio-1.5.6.yaml,autoscaling/v2beta1,True,345982
HaroldBrian,jurassic-park,k8s/backend-hpa.yaml,autoscaling/v2,False,541
feats-mtech,deployment,k8s/prod/backend-prod.yml,autoscaling/v2,False,8777
feats-mtech,deployment,k8s/prod/backend-prod.yml,autoscaling/v2,False,8777
feats-mtech,deployment,k8s/prod/backend-prod.yml,autoscaling/v2,False,8777
bngams,2412-intro-k8s,1-whoami/whoami.hpa.yml,autoscaling/v2,False,353
Admire2,open-llm-chat,kubernetes-enterprise.yaml,autoscaling/v2,False,16525
Admire2,open-llm-chat,kubernetes-enterprise.yaml,autoscaling/v2,False,16525
jylhakos,DevOpsWithKubernetes,EKS/Go/k8s/hpa.yaml,autoscaling/v2,False,492
jepma,microservices-demo,autoscaling/front-end-hsc.yaml,extensions/v1beta1,False,276
MukeshTatrari,core_framework,config-server/tcp_edd_configuration_server/devops/env/hpa/prod-west-2.yaml,autoscaling/v1,False,254
devops-pro-mota,k8s-template,hpa.yml,autoscaling/v1,False,359
filipegomes11,artigo-experimento,manifests/app/hpa-optional.yaml,autoscaling/v2,False,404
mn2tech,Viya4-nm2tech,deploy/sas-bases/base/components/sas-visual-analytics/resources.yaml,autoscaling/v2,False,9914
piggmme,devjeans,deployment/hpa.yaml,autoscaling/v2,False,378
ancourn,kaldr1,k8s/monitoring.yaml,autoscaling/v2,True,10710
ancourn,kaldr1,k8s/monitoring.yaml,autoscaling/v2,True,10710
ancourn,kaldr1,k8s/monitoring.yaml,autoscaling/v2,True,10710
arun-gupta,oreilly-kubernetes-book,ch01/wildfly-hpa.yml,autoscaling/v1,False,227
qualifiedlit,aks-app-routing-operator,pkg/manifests/fixtures/nginx/v1.11.5/kube-system.yaml,autoscaling/v1,False,10586
Molezinif,kubernetes-adventure,k8s/2-hpa.yaml,autoscaling/v1,False,255
veidl,devops-blog,k8s/hpa.yml,autoscaling/v2,False,359
pmh-only,cocktail-bar,_cocktails/241212_globalarch_1/manifest/ap/token.yml,autoscaling/v2,False,2379
studentMadcat,rrps-exam,catalog-hpa.yaml,autoscaling/v2,False,895
cc-ai,floods-backend,k8s/hpa.yml,autoscaling/v2beta1,False,379
tsemach,kubernetes,cluster/hpa/hpa-nginx.yaml,autoscaling/v2,False,370
opius2017,Finmfb,k8s/staging/backend.yaml,autoscaling/v2,False,3961
LeanVibe,agent-hive,k8s/overlays/development/hpa-patch.yaml,autoscaling/v2,False,383
AyushK101,AlgoForge,judge0/manfiest.yml,autoscaling/v2,False,9121
AyushK101,AlgoForge,judge0/manfiest.yml,autoscaling/v2,False,9121
codewithPrasiddha,movie-review-system,movie-service/movie-service-hpa.yaml,autoscaling/v2,False,421
sc4rfurry,TrojanHorse.js,k8s/deployment.yaml,autoscaling/v2,False,8590
sc4rfurry,TrojanHorse.js,k8s/deployment.yaml,autoscaling/v2,False,8590
JasonMorgan,linkerd-demos,gitops/flux/apps/source/podinfo/patch.yaml,autoscaling/v2beta2,False,961
withdavid,olist-cloud-computing-project-group-8,src/ms_orders/k8s/ms-orders-hpa.yaml,autoscaling/v1,False,260
Pavanasho,k8-expense-volumes,frontend/manifest.yaml,autoscaling/v2,False,3467
mn2tech,Viya4-nm2tech,deploy/sas-bases/base/components/sas-batch/resources.yaml,autoscaling/v2,False,16386
mannazo,mannazo-deploy,was/auth-service/auth-service-hpa.yaml,autoscaling/v2,False,381
IvkinNikita,Kubernetes,testovoe.yaml,autoscaling/v2,False,1483
neeraj-369,KUBERNETES_INTERN_ONEIMMERSIVE,main_hpa.yaml,autoscaling/v2beta2,False,359
andre-luiz1997,postech-ms-aplicacao,hpa.yaml,autoscaling/v2,False,362
everton17,wp-k8s,wordpress/hpa.yaml,autoscaling/v2,False,355
solo-io,aoa-catalog,environments/gloo-gateway/gateway-api/1.18/with-ilm-ambient/base/tiered-app/1-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,autoscaling/v2,False,444
zquestz,jumps-io,kube/jumps-autoscale.yml,autoscaling/v1,False,258
mn2tech,Viya4-nm2tech,deploy/sas-bases/base/components/sas-cas-control/resources.yaml,autoscaling/v2,False,8911
anovis,conference-materials,container-infrastructure/gcp-nginx.yaml,autoscaling/v1,False,667
oza223,Poly-Kahoot,server/k8s/face-auth/face-auth-hpa.yaml,autoscaling/v2,False,435
ylmzunal,scalable-llm-over-kubernetes,k8s/backend-deployment-fast.yaml,autoscaling/v2,False,3454
PawaraGunathilaka,a-skyu-gitops-2f49ccba,kustomize/overlay/prod/gh-app-1/hpa-v1-0-0-patch.yaml,autoscaling/v2,False,500
Toldi11,tasawwur-rtc,infra-k8s/base/signaling-server.yaml,autoscaling/v2,False,4136
steblynskyi,infrastructure,environments/qa/kubernetes/services/pms/task-property-api.yaml,autoscaling/v2,False,3414
BiswalAshu,deploy-app,autoscaller.yml,autoscaling/v2,False,348
zhukov-msu,otus-hw,k8s/scaler.yaml,autoscaling/v2,False,230
nhatanh2709,devsecops-k8s-movie-web,k8s-local-kubespray/mainfest/movie-web-frontend/frontend/frontend-autoscale-v2.yaml,autoscaling/v1,False,307
RafaelKamada,FoodOrder,k8s/manifests/hpa.yaml,autoscaling/v2,False,359
chukmunnlee,cfdsa-sept02-2024,day04/base/dov.yaml,autoscaling/v2,False,1595
mn2tech,Viya4-nm2tech,operator-deploy/sas-bases/base/components/sas-score-definitions/resources.yaml,autoscaling/v2,False,7873
simeonabe,DockOllama,ollama-hpa.yaml,autoscaling/v2beta1,False,332
mendoncas,onlineboutique,distributed-imageservice2.yaml,autoscaling/v2,False,59623
mendoncas,onlineboutique,distributed-imageservice2.yaml,autoscaling/v2,False,59623
mendoncas,onlineboutique,distributed-imageservice2.yaml,autoscaling/v2,False,59623
mendoncas,onlineboutique,distributed-imageservice2.yaml,autoscaling/v2,False,59623
mendoncas,onlineboutique,distributed-imageservice2.yaml,autoscaling/v2,False,59623
mendoncas,onlineboutique,distributed-imageservice2.yaml,autoscaling/v2,False,59623
