Owner,Project,File Path,Is Helm Template,apiVersion,Has Behavior,MinReplicas,MaxReplicas,Metric Type,Metric Name,Target Kind,Target Value
sbaldwin24,apex-api-archivist,k8s/multi-region.yml,False,autoscaling/v2,False,3,20,Resource,cpu,Utilization,70
sbaldwin24,apex-api-archivist,k8s/multi-region.yml,False,autoscaling/v2,False,3,20,Resource,memory,Utilization,80
bdereims,tkia,examples/VMs2PODs/front-end.yaml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,1
bdereims,tkia,examples/VMs2PODs/front-end.yaml,False,autoscaling/v1,False,1,4,resource,cpu,Utilization,2
FurlanLuka,archie-finance,local/k6-cluster/eks-deploy-chart/templates/deployment.yaml,True,autoscaling/v2beta2,False,1,3,External,datadogmetric@default:archie-{{ .Values.service }}-queue-messages-ready,Value,50
FurlanLuka,archie-finance,local/k6-cluster/eks-deploy-chart/templates/deployment.yaml,True,autoscaling/v2beta2,False,1,3,Resource,memory,Utilization,80
FurlanLuka,archie-finance,local/k6-cluster/eks-deploy-chart/templates/deployment.yaml,True,autoscaling/v2beta2,False,1,3,Resource,cpu,Utilization,80
manimaul,mxmariner.com,k8s.yml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,50
Harbr-Foundation,Harbr-Router,kubernetes/hpa.yml,False,autoscaling/v2,False,3,10,Resource,cpu,Utilization,80
Harbr-Foundation,Harbr-Router,kubernetes/hpa.yml,False,autoscaling/v2,False,3,10,Resource,memory,Utilization,80
MarlinMail,MarlinMail,MarlinMail/Brain/k8s/brain-hpa.yaml,False,autoscaling/v2,True,1,5,Resource,cpu,Utilization,70
MarlinMail,MarlinMail,MarlinMail/Brain/k8s/brain-hpa.yaml,False,autoscaling/v2,True,1,5,Resource,memory,Utilization,80
WasiqAli22,microservice-chat-application,k8s/backend-hpa.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,50
stemfresh,argocd,argocd_hpa.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
stemfresh,argocd,argocd_hpa.yaml,False,autoscaling/v2,False,1,1,Resource,memory,Utilization,80
stemfresh,argocd,argocd_hpa.yaml,False,autoscaling/v2,False,3,4,Resource,cpu,Utilization,80
stemfresh,argocd,argocd_hpa.yaml,False,autoscaling/v2,False,3,4,Resource,memory,Utilization,80
stemfresh,argocd,argocd_hpa.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
stemfresh,argocd,argocd_hpa.yaml,False,autoscaling/v2,False,1,2,Resource,memory,Utilization,80
mahendhar514,kubernetesfiles,autoscaling.yml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,1
leonardosete,desafio-devops,k8s/deploy-prd.yaml,False,autoscaling/v1,False,2,3,resource,cpu,Utilization,75
Ikey168,NeuroNews,deploy/kubernetes/nginx/load-balancer-hpa.yaml,False,autoscaling/v2,True,2,10,Resource,cpu,Utilization,70
Ikey168,NeuroNews,deploy/kubernetes/nginx/load-balancer-hpa.yaml,False,autoscaling/v2,True,2,10,Resource,memory,Utilization,80
Nader-Benhassen,EIOS-Platform,apps/go-services/cmd/db-optimizer/k8s/hpa.yaml,False,autoscaling/v2,True,3,10,Resource,cpu,Utilization,70
Nader-Benhassen,EIOS-Platform,apps/go-services/cmd/db-optimizer/k8s/hpa.yaml,False,autoscaling/v2,True,3,10,Resource,memory,Utilization,80
Nader-Benhassen,EIOS-Platform,apps/go-services/cmd/db-optimizer/k8s/hpa.yaml,False,autoscaling/v2,True,3,10,Pods,db_optimizer_connections_active,AverageValue,1000
blitzy-public-samples,founditure-furniture-marketplace-wvdy7r,infrastructure/kubernetes/backend/hpa.yml,False,autoscaling/v2,True,2,20,Resource,cpu,Utilization,70
blitzy-public-samples,founditure-furniture-marketplace-wvdy7r,infrastructure/kubernetes/backend/hpa.yml,False,autoscaling/v2,True,2,20,Resource,memory,Utilization,80
AgnerLoss,Descomplicando_Kubernetes,day-13-autoscaling/giropops-hpa.yaml,False,autoscaling/v2,True,3,10,Resource,cpu,Utilization,50
clementinesnightmare,clementines-mint,kube/clem-unleash-autoscale.yml,False,autoscaling/v1,False,3,10,resource,cpu,Utilization,90
persevcareers,AzureKubernetesService,pdb/pdb.yml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,60
iamsamitdev,K8SBasicOnlineFinal,hpa-v2.yaml,False,autoscaling/v2,True,3,10,Resource,cpu,Utilization,10
iamsamitdev,K8SBasicOnlineFinal,hpa-v2.yaml,False,autoscaling/v2,True,3,10,Resource,memory,Utilization,20
iamsamitdev,K8SBasicDay4,hpa-v2.yaml,False,autoscaling/v2,True,3,10,Resource,cpu,Utilization,10
iamsamitdev,K8SBasicDay4,hpa-v2.yaml,False,autoscaling/v2,True,3,10,Resource,memory,Utilization,20
iamsamitdev,K8SBasicDay5,hpa-v2.yaml,False,autoscaling/v2,True,3,10,Resource,cpu,Utilization,10
iamsamitdev,K8SBasicDay5,hpa-v2.yaml,False,autoscaling/v2,True,3,10,Resource,memory,Utilization,20
iamsamitdev,K8SBasicDay6,hpa-v2.yaml,False,autoscaling/v2,True,3,10,Resource,cpu,Utilization,10
iamsamitdev,K8SBasicDay6,hpa-v2.yaml,False,autoscaling/v2,True,3,10,Resource,memory,Utilization,20
matthewyuh246,sample-webapp-php-manifests,manifests/overlays/prod/webapp/hpa.yaml,False,autoscaling/v2,False,2,10,,,,
italo-costa,estudosKBNT_Kafka_Logs_V2_cleanCode,08-configuration/virtual-stock-service-scalable.yaml,False,autoscaling/v2,True,2,12,Resource,cpu,Utilization,70
italo-costa,estudosKBNT_Kafka_Logs_V2_cleanCode,08-configuration/virtual-stock-service-scalable.yaml,False,autoscaling/v2,True,2,12,Resource,memory,Utilization,80
italo-costa,estudosKBNT_Kafka_Logs_V2_cleanCode,08-configuration/virtual-stock-service-scalable.yaml,False,autoscaling/v2,True,2,12,Pods,kafka_producer_records_per_sec,AverageValue,100
italo-costa,estudosKBNT_Kafka_Logs_V2_cleanCode,06-deployment/kubernetes/kubernetes/microservices/virtual-stock-service-scalable.yaml,False,autoscaling/v2,True,2,12,Resource,cpu,Utilization,70
italo-costa,estudosKBNT_Kafka_Logs_V2_cleanCode,06-deployment/kubernetes/kubernetes/microservices/virtual-stock-service-scalable.yaml,False,autoscaling/v2,True,2,12,Resource,memory,Utilization,80
italo-costa,estudosKBNT_Kafka_Logs_V2_cleanCode,06-deployment/kubernetes/kubernetes/microservices/virtual-stock-service-scalable.yaml,False,autoscaling/v2,True,2,12,Pods,kafka_producer_records_per_sec,AverageValue,100
yashparmar04,Training_Task,Day9/hpa.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
yashparmar04,DevOpsTrainingTask,Day9/hpa.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
xogucy,sausage-infrastructure,kubernetes/backend-report/hpa.yaml,False,autoscaling/v2beta2,False,1,5,Resource,cpu,Utilization,75
Sanefoxx,sausage-shop-app-infrastructure,kubernetes/backend-report/backend-report-hpa.yaml,False,autoscaling/v2beta2,False,1,5,Resource,cpu,Utilization,75
voralexan,yandex-devops-course,infrastructure/kubernetes/backend-report/hpa.yml,False,autoscaling/v2beta2,False,1,5,Resource,cpu,Utilization,75
mahendhar514,kubernetesfiles,allfiles/autoscaling.yml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,1
Ikey168,NeuroNews,infrastructure/k8s/nginx/load-balancer-hpa.yaml,False,autoscaling/v2,True,2,10,Resource,cpu,Utilization,70
Ikey168,NeuroNews,infrastructure/k8s/nginx/load-balancer-hpa.yaml,False,autoscaling/v2,True,2,10,Resource,memory,Utilization,80
kubernetes,website,content/en/examples/controllers/hpa-rs.yaml,False,autoscaling/v1,False,3,10,resource,cpu,Utilization,50
GoogleCloudPlatform,k8s-config-connector,config/installbundle/components/webhook/autoscaler.yaml,False,autoscaling/v1,False,2,20,resource,cpu,Utilization,70
rackerlabs,genestack,base-kustomize/octavia/base/hpa-octavia-worker.yaml,False,autoscaling/v2,False,2,9,Resource,cpu,Utilization,80
rackerlabs,genestack,base-kustomize/octavia/base/hpa-octavia-worker.yaml,False,autoscaling/v2,False,2,9,Resource,memory,Utilization,80
prageethw,eks,cluster/resources/istio-hpa.yaml,False,autoscaling/v2beta1,False,2,3,Resource,cpu,,
prageethw,eks,cluster/resources/istio-hpa.yaml,False,autoscaling/v2beta1,False,2,3,Resource,memory,,
prageethw,eks,cluster/resources/istio-hpa.yaml,False,autoscaling/v2beta1,False,2,3,Resource,cpu,,
prageethw,eks,cluster/resources/istio-hpa.yaml,False,autoscaling/v2beta1,False,2,3,Resource,memory,,
prageethw,eks,cluster/resources/istio-hpa.yaml,False,autoscaling/v2beta1,False,2,3,Resource,cpu,,
prageethw,eks,cluster/resources/istio-hpa.yaml,False,autoscaling/v2beta1,False,2,3,Resource,memory,,
EdJ2003,YAML-ESTUDIANTES,api-hpa.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,60
penguintechinc,WaddleBot,portal_module/k8s/deployment.yaml,False,autoscaling/v2,True,2,10,Resource,cpu,Utilization,70
penguintechinc,WaddleBot,portal_module/k8s/deployment.yaml,False,autoscaling/v2,True,2,10,Resource,memory,Utilization,80
mmorejon,erase-una-vez-k8s,hpa/hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,90
HiQaody,devsecops,centre-ressource/assistance-juridique/k8s/assistance-juridique.hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,80
w-burgis,devops-er-capstone,kubernetes-config/autoscale.yaml,False,autoscaling/v2,False,2,6,Resource,cpu,Utilization,60
DFernsCap4,flask-jenkins,flask-api-hpa.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
NajeebShhadeTasks,guardiotsk,k8s/server-hpa.yaml,False,autoscaling/v2beta2,False,1,5,Resource,cpu,Utilization,70
VATSIM-Radar,vatsim-radar,.config/k8s/main/app.yml,False,autoscaling/v2,True,1,12,Resource,cpu,Utilization,300
VATSIM-Radar,vatsim-radar,.config/k8s/main/app.yml,False,autoscaling/v2,True,1,12,Resource,memory,Utilization,240
aikdp,prac-res-k8s-eks,12-eks-Tgb/frontend/manifest.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,15
Kartikgarg74,aios,kubernetes/orchestrator-deployment.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,70
ashwanth01-pixel,awsdeployer,backend/k8s/hpa/history-service-hpa.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
Raghunadh2004,book-store,k8/frontend-hpa.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,50
teano-uTTu-9788,ag06_mixer,automation-framework/kubernetes-manifests.yaml,False,autoscaling/v2,True,3,20,Resource,cpu,Utilization,70
teano-uTTu-9788,ag06_mixer,automation-framework/kubernetes-manifests.yaml,False,autoscaling/v2,True,3,20,Resource,memory,Utilization,80
lunch-12,PAPERPLE-CD,deployment.yaml,False,autoscaling/v2,False,2,4,Resource,cpu,Utilization,50
lunch-12,PAPERPLE-CD,deployment.yaml,False,autoscaling/v2,False,2,4,Resource,cpu,Utilization,50
harisamjad0158,k8_onlineshop,alli-in-one.yml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,70
harisamjad0158,k8_onlineshop,alli-in-one.yml,False,autoscaling/v2,False,2,5,Resource,memory,Utilization,80
voltsrage,MicroservicesWithKubernetesAndAzureDevops,aks/shoppingautoscale.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
voltsrage,MicroservicesWithKubernetesAndAzureDevops,aks/shoppingautoscale.yaml,False,autoscaling/v1,False,3,10,resource,cpu,Utilization,50
voltsrage,MicroservicesWithKubernetesAndAzureDevops,aks/shoppingautoscale.yaml,False,autoscaling/v1,False,2,9,resource,cpu,Utilization,50
Vizzuality,emissions-scenario-portal,k8s/production/hpa.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,50
krol3,vuln-python-sample,k8s.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
krol3,vuln-python-sample,k8s.yaml,False,autoscaling/v2,False,2,10,Resource,memory,Utilization,80
jamaldevsecops,myapp,k8s/deployment.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,70
jkwong888,gke-grpc-glb,manifests/components/istio-install/istio.yaml,True,autoscaling/v2beta1,False,1,5,Resource,cpu,,
jkwong888,gke-grpc-glb,manifests/components/istio-install/istio.yaml,True,autoscaling/v2beta1,False,1,5,Resource,cpu,,
bilalsedeff,site_speak2,k8s/deployment-controller.yaml,False,autoscaling/v2,True,2,10,Resource,cpu,Utilization,70
bilalsedeff,site_speak2,k8s/deployment-controller.yaml,False,autoscaling/v2,True,2,10,Resource,memory,Utilization,80
bilalsedeff,site_speak2,k8s/deployment-controller.yaml,False,autoscaling/v2,True,0,10,Resource,cpu,Utilization,70
bilalsedeff,site_speak2,k8s/deployment-controller.yaml,False,autoscaling/v2,True,0,10,Resource,memory,Utilization,80
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/graviteeio_apim.yaml,False,autoscaling/v2,False,1,3,Resource,memory,Utilization,80
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/graviteeio_apim.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,50
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/graviteeio_apim.yaml,False,autoscaling/v2,False,1,3,Resource,memory,Utilization,80
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/graviteeio_apim.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,50
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/graviteeio_apim.yaml,False,autoscaling/v2,False,1,3,Resource,memory,Utilization,80
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/graviteeio_apim.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,50
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/graviteeio_apim.yaml,False,autoscaling/v2,False,1,3,Resource,memory,Utilization,80
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/graviteeio_apim.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,50
FarahMHAMDI,SAS-VIYA,sas-viya/sas-bases/base/components/sas-logon-app/resources.yaml,False,autoscaling/v2beta2,False,1,1,Resource,cpu,Utilization,80
mzegarras,TallerDockerK8s202110,k8s/Lab06/6_hpa/hpa02.yaml,False,autoscaling/v2beta2,False,1,10,Resource,cpu,Utilization,20
mzegarras,TallerDockerK8s202110,k8s/Lab06/6_hpa/hpa02.yaml,False,autoscaling/v2beta2,False,1,10,Resource,memory,AverageValue,30Mi
PauloLoboNeto,fila,kube/apl/apl-hpa.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,60
sashakarcz,ArgoCD,kutt/kutt.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,70
Khagou,TP6-monitoring,nginx.yml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,80
Varun5711,fritzy,infra/k8s/envs/staging/kustomization-patch.yaml,False,autoscaling/v2,False,3,10,,,,
rytswd,get-istio-multicluster,clusters/bison/istio/installation/generated-manifests/1.8.5/as-canary/istio-control-plane-install.yaml,True,autoscaling/v2beta1,False,1,5,Resource,cpu,,
javaexpresschannel,userservice-kubernetes,kubernetes_hpa/k8s-hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,20
warroyo,tmc-tap-eks-guide,config/dev/kafka-consumer/delivery.yml,False,autoscaling/v2,False,1,9,External,aws.kafka.sumoffsetlag,AverageValue,30
uigtlkf,Project-Google-Cloud-Kubernetes-Docker,manifests/face-recognition-hpa.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
bhanukaranwal,AlgoVeda,kubernetes/production/deployment.yaml,False,autoscaling/v2,True,2,10,Resource,cpu,Utilization,70
bhanukaranwal,AlgoVeda,kubernetes/production/deployment.yaml,False,autoscaling/v2,True,2,10,Resource,memory,Utilization,80
alexdragnea,e-commerce-microservice-cc,infra/hpa/inventory-service-hpa.yml,False,autoscaling/v1,False,2,3,resource,cpu,Utilization,70
pluralsight-cloud,aks-manage,ARM and Bicep Templates/2.4 Configure Horizontal Pod Scaling/manifest.yaml,False,autoscaling/v2,True,1,10,Resource,cpu,Utilization,80
MamangRust,monolith-ecommerce-grpc,deployments/kubernetes/shipping_address-hpa.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
Zeita03,P7-SA-B-202104782,k8s/microservice_4.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
IBS-Skillset,API-gateway,deploy/horizontal-pod-autoscale.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,50
314ga,SDU_CloudComputing-EmergencyRouting,Deployment/manifest/localhost/frontend-deployment.yaml,False,autoscaling/v2,False,5,19,Resource,cpu,Utilization,60
mumoshu,helm-x,examples/hpa.strategicmergepatch.yaml,False,autoscaling/v2beta1,False,3,,,,,
Shivarajunayak,DevOps-Notes,Proposal/Alen/notificationlistener.yaml,False,autoscaling/v2,False,5,6,Resource,cpu,Utilization,70
vinayakofficialgit,Kubernetes.prsl,e-commerce/cloth-app/hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,70
GSousaGabriel,full-cycle,kubernetes_class/k8s/hpa.yaml,False,autoscaling/v2,False,1,15,Resource,cpu,Utilization,20
urbinaalex17,mstakx_k8_assessment,yaml/production-hpa.yaml,False,autoscaling/v1,False,3,5,resource,cpu,Utilization,60
hippocampus-dev,hippocampus,cluster/manifests/mimir/overlays/dev/patches/horizontal_pod_autoscaler.mimir-querier.yaml,False,autoscaling/v2,True,1,5,External,cortex_query_scheduler_inflight_requests_per_2m,AverageValue,10
MeelisM,aws-code-keeper,src/inventory-app/manifests/inventory-app.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,60
susguzman,so1-s2-24,k8s/backend.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,50
Ahoo-Wang,CoSec,k8s/cosec-gateway-hpa.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,600
davidkosun,ksd-01,k8s-deployment-proweb-webwsc-cms-prd.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,20
98labs,supabase-docs,deployment-guides/aws/eks-no-kong/k8s/gotrue.yaml,False,autoscaling/v2,False,2,8,Resource,cpu,Utilization,70
98labs,supabase-docs,deployment-guides/aws/eks-no-kong/k8s/gotrue.yaml,False,autoscaling/v2,False,2,8,Resource,memory,Utilization,80
ratchet34,k8s-exercice,correction/manifests/05-backend/backend-hpa.yaml,False,autoscaling/v2,True,3,10,Resource,cpu,Utilization,70
ratchet34,k8s-exercice,correction/manifests/05-backend/backend-hpa.yaml,False,autoscaling/v2,True,3,10,Resource,memory,Utilization,80
tetratelabs,helm-charts,charts/istio/1.17.6-tetrate-v0/istio-control/istio-discovery/files/gen-istio.yaml,True,autoscaling/v2,False,1,5,Resource,cpu,Utilization,80
erkerc,gitops-demo,applications/demo-windows-vmpool/manifests/hpa.yaml,False,autoscaling/v1,True,2,10,resource,cpu,Utilization,40
rommelsinkam,espresso-shop-project,.vscode-server/data/User/History/65a971b5/knjd.yaml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
tunamaguro,home-kubernetes-open,base-extensions/cloudflare-tunnel/tunnel-1.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
abrar2030,Chainocracy,infrastructure/kubernetes/base/backend-deployment.yaml,False,autoscaling/v2,True,3,10,Resource,cpu,Utilization,70
abrar2030,Chainocracy,infrastructure/kubernetes/base/backend-deployment.yaml,False,autoscaling/v2,True,3,10,Resource,memory,Utilization,80
PL7963,cloud-samples,gcp/k8s-cloudarmor-hpa/hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,20
kesokaj,develop-in-google-cloud,app/frontend/manifest.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
PoovarasanCueverz,helm-deployment,helm-backend/templates/hpa.yaml,True,autoscaling/v1,False,1,10,resource,cpu,Utilization,10
oncliff-climbing,EOF_Final,Kubernetes/app-deploy.yaml,False,autoscaling/v2,True,1,10,Resource,cpu,Utilization,50
oncliff-climbing,EOF_Final,Kubernetes/app-deploy.yaml,False,autoscaling/v2,True,1,10,Resource,cpu,Utilization,50
monojit18,CaptureOrder,YAMLs/DEV/captureorder-hpa.yaml,False,autoscaling/v1,False,1,50,resource,cpu,Utilization,70
lsst-ts,LOVE-integration-tools,deploy/k8s/hpa-manager.yml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
MamangRust,monolith-ecommerce-grpc,deployments/kubernetes/product-hpa.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
BaekSeungYeol,k8s-native,kubernetes-manifests/base/cpu-utilisation/deploy-hpa.yaml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
pmh-only,cocktail-bar,_cocktails/241212_globalarch_1/manifest/us/account.yml,False,autoscaling/v2,False,2,64,Resource,cpu,Utilization,50
pmh-only,cocktail-bar,_cocktails/241212_globalarch_1/manifest/us/account.yml,False,autoscaling/v2,False,2,64,Resource,memory,Utilization,50
TankChirag-1212,Devops_training,Day7/nodejs-advanced-k8s-project/kubernetes/hpa.yaml,False,autoscaling/v2beta2,True,2,5,Resource,cpu,Utilization,50
TankChirag-1212,Devops_training,Day7/nodejs-advanced-k8s-project/kubernetes/hpa.yaml,False,autoscaling/v2beta2,True,2,5,Resource,memory,Utilization,70
danielpinto8zz6,BikeShare,BikeService/deployment.yaml,False,autoscaling/v2,False,1,2,Resource,memory,Utilization,80
siddh2303,DevOps-Training,Day-9 Task/web-app-main/hpa.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,6
ghost-brigade,harmony,kubernetes/service-file.yml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,80
Roma-uuu,codeby-devops,lesson23/hpa-wordpress.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
imanabr77,K8s-php,manifest/php-app/production-best-practices/hpa.yml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
Om-ingle,Career-Compasss,gke-cost-optimized.yaml,False,autoscaling/v2,False,0,2,Resource,cpu,Utilization,70
Om-ingle,Career-Compasss,gke-cost-optimized.yaml,False,autoscaling/v2,False,0,2,Resource,cpu,Utilization,70
msfidelis,istio-disaster-recovery,talk-linuxtips/02-retry-connection/orders-api.yaml,False,autoscaling/v2beta2,False,3,12,Resource,cpu,Utilization,60
iamqiss,T3SS,infrastructure/kubernetes/auth-service-deployment.yaml,False,autoscaling/v2,True,2,10,Resource,cpu,Utilization,70
